Sexo;Provincias;Tasas;Periodo;Total
Mujeres;21 Huelva;Tasa de actividad;2021T1;45,69
Mujeres;21 Huelva;Tasa de paro de la población;2023T4;26,29
Mujeres;21 Huelva;Tasa de paro de la población;2023T3;21,25
Mujeres;21 Huelva;Tasa de paro de la población;2023T2;16,04
Mujeres;21 Huelva;Tasa de paro de la población;2023T1;20,96
Mujeres;21 Huelva;Tasa de paro de la población;2022T4;31,47
Mujeres;21 Huelva;Tasa de paro de la población;2022T3;19,91
Mujeres;21 Huelva;Tasa de paro de la población;2022T2;14,78
Mujeres;21 Huelva;Tasa de paro de la población;2022T1;20,61
Mujeres;21 Huelva;Tasa de paro de la población;2021T4;22,71
Mujeres;21 Huelva;Tasa de paro de la población;2021T3;31,10
Mujeres;21 Huelva;Tasa de paro de la población;2021T2;16,29
Mujeres;21 Huelva;Tasa de paro de la población;2021T1;27,70
Mujeres;21 Huelva;Tasa de empleo de la población;2023T4;38,06
Mujeres;21 Huelva;Tasa de empleo de la población;2023T3;41,27
Mujeres;21 Huelva;Tasa de empleo de la población;2023T2;45,95
Mujeres;21 Huelva;Tasa de empleo de la población;2023T1;39,30
Mujeres;21 Huelva;Tasa de empleo de la población;2022T4;34,80
Mujeres;21 Huelva;Tasa de empleo de la población;2022T3;38,46
Mujeres;21 Huelva;Tasa de empleo de la población;2022T2;45,12
Mujeres;21 Huelva;Tasa de empleo de la población;2022T1;39,03
Mujeres;21 Huelva;Tasa de empleo de la población;2021T4;38,25
Mujeres;21 Huelva;Tasa de empleo de la población;2021T3;32,69
Mujeres;21 Huelva;Tasa de empleo de la población;2021T2;41,91
Mujeres;21 Huelva;Tasa de empleo de la población;2021T1;33,04
Mujeres;22 Huesca;Tasa de actividad;2023T4;51,41
Mujeres;22 Huesca;Tasa de actividad;2023T3;51,18
Mujeres;22 Huesca;Tasa de actividad;2023T2;50,70
Mujeres;22 Huesca;Tasa de actividad;2023T1;51,64
Mujeres;22 Huesca;Tasa de actividad;2022T4;50,60
Mujeres;22 Huesca;Tasa de actividad;2022T3;54,07
Mujeres;22 Huesca;Tasa de actividad;2022T2;54,03
Mujeres;22 Huesca;Tasa de actividad;2022T1;53,25
Mujeres;22 Huesca;Tasa de actividad;2021T4;54,62
Mujeres;22 Huesca;Tasa de actividad;2021T3;57,28
Mujeres;22 Huesca;Tasa de actividad;2021T2;53,63
Mujeres;22 Huesca;Tasa de actividad;2021T1;50,62
Mujeres;22 Huesca;Tasa de paro de la población;2023T4;12,94
Mujeres;22 Huesca;Tasa de paro de la población;2023T3;8,53
Mujeres;22 Huesca;Tasa de paro de la población;2023T2;9,16
Mujeres;22 Huesca;Tasa de paro de la población;2023T1;8,87
Mujeres;22 Huesca;Tasa de paro de la población;2022T4;10,54
Mujeres;22 Huesca;Tasa de paro de la población;2022T3;11,27
Mujeres;22 Huesca;Tasa de paro de la población;2022T2;13,21
Mujeres;22 Huesca;Tasa de paro de la población;2022T1;9,93
Mujeres;22 Huesca;Tasa de paro de la población;2021T4;8,94
Mujeres;22 Huesca;Tasa de paro de la población;2021T3;9,16
Mujeres;22 Huesca;Tasa de paro de la población;2021T2;10,13
Mujeres;22 Huesca;Tasa de paro de la población;2021T1;10,43
Mujeres;22 Huesca;Tasa de empleo de la población;2023T4;44,76
Mujeres;22 Huesca;Tasa de empleo de la población;2023T3;46,82
Mujeres;22 Huesca;Tasa de empleo de la población;2023T2;46,06
Mujeres;22 Huesca;Tasa de empleo de la población;2023T1;47,06
Mujeres;22 Huesca;Tasa de empleo de la población;2022T4;45,27
Mujeres;22 Huesca;Tasa de empleo de la población;2022T3;47,98
Mujeres;22 Huesca;Tasa de empleo de la población;2022T2;46,90
Mujeres;22 Huesca;Tasa de empleo de la población;2022T1;47,97
Mujeres;22 Huesca;Tasa de empleo de la población;2021T4;49,73
Mujeres;22 Huesca;Tasa de empleo de la población;2021T3;52,04
Mujeres;22 Huesca;Tasa de empleo de la población;2021T2;48,20
Mujeres;22 Huesca;Tasa de empleo de la población;2021T1;45,34
Mujeres;23 Jaén;Tasa de actividad;2023T4;46,57
Mujeres;23 Jaén;Tasa de actividad;2023T3;44,50
Mujeres;23 Jaén;Tasa de actividad;2023T2;44,88
Mujeres;23 Jaén;Tasa de actividad;2023T1;43,84
Mujeres;23 Jaén;Tasa de actividad;2022T4;43,63
Mujeres;23 Jaén;Tasa de actividad;2022T3;44,55
Mujeres;23 Jaén;Tasa de actividad;2022T2;44,05
Mujeres;23 Jaén;Tasa de actividad;2022T1;44,89
Mujeres;23 Jaén;Tasa de actividad;2021T4;46,39
Mujeres;23 Jaén;Tasa de actividad;2021T3;45,13
Mujeres;23 Jaén;Tasa de actividad;2021T2;43,36
Mujeres;23 Jaén;Tasa de actividad;2021T1;44,36
Mujeres;23 Jaén;Tasa de paro de la población;2023T4;24,57
Mujeres;23 Jaén;Tasa de paro de la población;2023T3;25,32
Mujeres;23 Jaén;Tasa de paro de la población;2023T2;18,79
Mujeres;23 Jaén;Tasa de paro de la población;2023T1;16,37
Mujeres;23 Jaén;Tasa de paro de la población;2022T4;20,62
Mujeres;23 Jaén;Tasa de paro de la población;2022T3;27,43
Mujeres;23 Jaén;Tasa de paro de la población;2022T2;27,50
Mujeres;23 Jaén;Tasa de paro de la población;2022T1;24,04
Mujeres;23 Jaén;Tasa de paro de la población;2021T4;27,60
Mujeres;23 Jaén;Tasa de paro de la población;2021T3;29,35
Mujeres;23 Jaén;Tasa de paro de la población;2021T2;29,78
Mujeres;23 Jaén;Tasa de paro de la población;2021T1;26,97
Mujeres;23 Jaén;Tasa de empleo de la población;2023T4;35,13
Mujeres;23 Jaén;Tasa de empleo de la población;2023T3;33,23
Mujeres;23 Jaén;Tasa de empleo de la población;2023T2;36,45
Mujeres;23 Jaén;Tasa de empleo de la población;2023T1;36,66
Mujeres;23 Jaén;Tasa de empleo de la población;2022T4;34,63
Mujeres;23 Jaén;Tasa de empleo de la población;2022T3;32,33
Mujeres;23 Jaén;Tasa de empleo de la población;2022T2;31,93
Mujeres;23 Jaén;Tasa de empleo de la población;2022T1;34,10
Mujeres;23 Jaén;Tasa de empleo de la población;2021T4;33,59
Mujeres;23 Jaén;Tasa de empleo de la población;2021T3;31,89
Mujeres;23 Jaén;Tasa de empleo de la población;2021T2;30,44
Mujeres;23 Jaén;Tasa de empleo de la población;2021T1;32,39
Mujeres;24 León;Tasa de actividad;2023T4;46,11
Mujeres;24 León;Tasa de actividad;2023T3;46,75
Mujeres;24 León;Tasa de actividad;2023T2;46,39
Mujeres;24 León;Tasa de actividad;2023T1;47,51
Mujeres;24 León;Tasa de actividad;2022T4;48,13
Mujeres;24 León;Tasa de actividad;2022T3;49,28
Mujeres;24 León;Tasa de actividad;2022T2;49,94
Mujeres;24 León;Tasa de actividad;2022T1;48,91
Mujeres;24 León;Tasa de actividad;2021T4;46,85
Mujeres;24 León;Tasa de actividad;2021T3;47,61
Mujeres;24 León;Tasa de actividad;2021T2;44,94
Mujeres;24 León;Tasa de actividad;2021T1;43,35
Mujeres;24 León;Tasa de paro de la población;2023T4;13,83
Mujeres;24 León;Tasa de paro de la población;2023T3;13,00
Mujeres;24 León;Tasa de paro de la población;2023T2;10,17
Mujeres;24 León;Tasa de paro de la población;2023T1;13,17
Mujeres;24 León;Tasa de paro de la población;2022T4;8,40
Mujeres;24 León;Tasa de paro de la población;2022T3;11,59
Mujeres;24 León;Tasa de paro de la población;2022T2;10,70
Mujeres;24 León;Tasa de paro de la población;2022T1;13,62
Mujeres;24 León;Tasa de paro de la población;2021T4;11,54
Mujeres;24 León;Tasa de paro de la población;2021T3;11,55
Mujeres;24 León;Tasa de paro de la población;2021T2;17,20
Mujeres;24 León;Tasa de paro de la población;2021T1;15,83
Mujeres;24 León;Tasa de empleo de la población;2023T4;39,73
Mujeres;24 León;Tasa de empleo de la población;2023T3;40,68
Mujeres;24 León;Tasa de empleo de la población;2023T2;41,68
Mujeres;24 León;Tasa de empleo de la población;2023T1;41,25
Mujeres;24 León;Tasa de empleo de la población;2022T4;44,09
Mujeres;24 León;Tasa de empleo de la población;2022T3;43,56
Mujeres;24 León;Tasa de empleo de la población;2022T2;44,60
Mujeres;24 León;Tasa de empleo de la población;2022T1;42,25
Mujeres;24 León;Tasa de empleo de la población;2021T4;41,44
Mujeres;24 León;Tasa de empleo de la población;2021T3;42,11
Mujeres;24 León;Tasa de empleo de la población;2021T2;37,22
Mujeres;24 León;Tasa de empleo de la población;2021T1;36,49
Mujeres;25 Lleida;Tasa de actividad;2023T4;53,70
Mujeres;25 Lleida;Tasa de actividad;2023T3;56,53
Mujeres;25 Lleida;Tasa de actividad;2023T2;52,69
Mujeres;25 Lleida;Tasa de actividad;2023T1;50,36
Mujeres;25 Lleida;Tasa de actividad;2022T4;54,25
Mujeres;25 Lleida;Tasa de actividad;2022T3;54,12
Mujeres;25 Lleida;Tasa de actividad;2022T2;54,57
Mujeres;25 Lleida;Tasa de actividad;2022T1;53,41
Mujeres;25 Lleida;Tasa de actividad;2021T4;56,57
Mujeres;25 Lleida;Tasa de actividad;2021T3;57,11
Mujeres;25 Lleida;Tasa de actividad;2021T2;56,22
Mujeres;25 Lleida;Tasa de actividad;2021T1;59,59
Mujeres;25 Lleida;Tasa de paro de la población;2023T4;6,24
Mujeres;25 Lleida;Tasa de paro de la población;2023T3;10,11
Mujeres;25 Lleida;Tasa de paro de la población;2023T2;9,58
Mujeres;25 Lleida;Tasa de paro de la población;2023T1;7,85
Mujeres;25 Lleida;Tasa de paro de la población;2022T4;10,23
Mujeres;25 Lleida;Tasa de paro de la población;2022T3;11,70
Mujeres;25 Lleida;Tasa de paro de la población;2022T2;12,13
Mujeres;25 Lleida;Tasa de paro de la población;2022T1;8,42
Mujeres;25 Lleida;Tasa de paro de la población;2021T4;13,98
Mujeres;25 Lleida;Tasa de paro de la población;2021T3;14,02
Mujeres;25 Lleida;Tasa de paro de la población;2021T2;10,55
Mujeres;25 Lleida;Tasa de paro de la población;2021T1;15,46
Mujeres;25 Lleida;Tasa de empleo de la población;2023T4;50,35
Mujeres;25 Lleida;Tasa de empleo de la población;2023T3;50,81
Mujeres;25 Lleida;Tasa de empleo de la población;2023T2;47,64
Mujeres;25 Lleida;Tasa de empleo de la población;2023T1;46,41
Mujeres;25 Lleida;Tasa de empleo de la población;2022T4;48,70
Mujeres;25 Lleida;Tasa de empleo de la población;2022T3;47,79
Mujeres;25 Lleida;Tasa de empleo de la población;2022T2;47,95
Mujeres;25 Lleida;Tasa de empleo de la población;2022T1;48,91
Mujeres;25 Lleida;Tasa de empleo de la población;2021T4;48,66
Mujeres;25 Lleida;Tasa de empleo de la población;2021T3;49,10
Mujeres;25 Lleida;Tasa de empleo de la población;2021T2;50,29
Mujeres;25 Lleida;Tasa de empleo de la población;2021T1;50,37
Mujeres;27 Lugo;Tasa de actividad;2023T4;49,47
Mujeres;27 Lugo;Tasa de actividad;2023T3;50,26
Mujeres;27 Lugo;Tasa de actividad;2023T2;51,16
Mujeres;27 Lugo;Tasa de actividad;2023T1;50,64
Mujeres;27 Lugo;Tasa de actividad;2022T4;49,83
Mujeres;27 Lugo;Tasa de actividad;2022T3;48,62
Mujeres;27 Lugo;Tasa de actividad;2022T2;50,68
Mujeres;27 Lugo;Tasa de actividad;2022T1;48,32
Mujeres;27 Lugo;Tasa de actividad;2021T4;47,25
Mujeres;27 Lugo;Tasa de actividad;2021T3;49,89
Mujeres;27 Lugo;Tasa de actividad;2021T2;48,75
Mujeres;27 Lugo;Tasa de actividad;2021T1;48,84
Mujeres;27 Lugo;Tasa de paro de la población;2023T4;8,11
Mujeres;27 Lugo;Tasa de paro de la población;2023T3;10,10
Mujeres;27 Lugo;Tasa de paro de la población;2023T2;8,58
Mujeres;27 Lugo;Tasa de paro de la población;2023T1;9,65
Mujeres;27 Lugo;Tasa de paro de la población;2022T4;9,07
Mujeres;27 Lugo;Tasa de paro de la población;2022T3;7,81
Mujeres;27 Lugo;Tasa de paro de la población;2022T2;9,19
Mujeres;27 Lugo;Tasa de paro de la población;2022T1;9,61
Mujeres;27 Lugo;Tasa de paro de la población;2021T4;7,98
Mujeres;27 Lugo;Tasa de paro de la población;2021T3;7,60
Mujeres;27 Lugo;Tasa de paro de la población;2021T2;9,97
Mujeres;27 Lugo;Tasa de paro de la población;2021T1;8,98
Mujeres;27 Lugo;Tasa de empleo de la población;2023T4;45,45
Mujeres;27 Lugo;Tasa de empleo de la población;2023T3;45,18
Mujeres;27 Lugo;Tasa de empleo de la población;2023T2;46,77
Mujeres;27 Lugo;Tasa de empleo de la población;2023T1;45,76
Mujeres;27 Lugo;Tasa de empleo de la población;2022T4;45,31
Mujeres;27 Lugo;Tasa de empleo de la población;2022T3;44,83
Mujeres;27 Lugo;Tasa de empleo de la población;2022T2;46,02
Mujeres;27 Lugo;Tasa de empleo de la población;2022T1;43,68
Mujeres;27 Lugo;Tasa de empleo de la población;2021T4;43,48
Mujeres;27 Lugo;Tasa de empleo de la población;2021T3;46,10
Mujeres;27 Lugo;Tasa de empleo de la población;2021T2;43,89
Mujeres;27 Lugo;Tasa de empleo de la población;2021T1;44,45
Mujeres;28 Madrid;Tasa de actividad;2023T4;59,70
Mujeres;28 Madrid;Tasa de actividad;2023T3;59,07
Mujeres;28 Madrid;Tasa de actividad;2023T2;59,04
Mujeres;28 Madrid;Tasa de actividad;2023T1;59,88
Mujeres;28 Madrid;Tasa de actividad;2022T4;59,31
Mujeres;28 Madrid;Tasa de actividad;2022T3;58,34
Mujeres;28 Madrid;Tasa de actividad;2022T2;59,33
Mujeres;28 Madrid;Tasa de actividad;2022T1;59,68
Mujeres;28 Madrid;Tasa de actividad;2021T4;58,72
Mujeres;28 Madrid;Tasa de actividad;2021T3;59,93
Mujeres;28 Madrid;Tasa de actividad;2021T2;60,11
Mujeres;28 Madrid;Tasa de actividad;2021T1;59,55
Mujeres;28 Madrid;Tasa de paro de la población;2023T4;10,56
Mujeres;28 Madrid;Tasa de paro de la población;2023T3;12,61
Mujeres;28 Madrid;Tasa de paro de la población;2023T2;11,21
Mujeres;28 Madrid;Tasa de paro de la población;2023T1;12,09
Mujeres;28 Madrid;Tasa de paro de la población;2022T4;13,49
Mujeres;28 Madrid;Tasa de paro de la población;2022T3;13,28
Mujeres;28 Madrid;Tasa de paro de la población;2022T2;11,36
Mujeres;28 Madrid;Tasa de paro de la población;2022T1;13,44
Mujeres;28 Madrid;Tasa de paro de la población;2021T4;10,96
Mujeres;28 Madrid;Tasa de paro de la población;2021T3;12,57
Mujeres;28 Madrid;Tasa de paro de la población;2021T2;12,78
Mujeres;28 Madrid;Tasa de paro de la población;2021T1;13,54
Mujeres;28 Madrid;Tasa de empleo de la población;2023T4;53,39
Mujeres;28 Madrid;Tasa de empleo de la población;2023T3;51,62
Mujeres;28 Madrid;Tasa de empleo de la población;2023T2;52,42
Mujeres;28 Madrid;Tasa de empleo de la población;2023T1;52,64
Mujeres;28 Madrid;Tasa de empleo de la población;2022T4;51,30
Mujeres;28 Madrid;Tasa de empleo de la población;2022T3;50,60
Mujeres;28 Madrid;Tasa de empleo de la población;2022T2;52,59
Mujeres;28 Madrid;Tasa de empleo de la población;2022T1;51,66
Mujeres;28 Madrid;Tasa de empleo de la población;2021T4;52,28
Mujeres;28 Madrid;Tasa de empleo de la población;2021T3;52,40
Mujeres;28 Madrid;Tasa de empleo de la población;2021T2;52,43
Mujeres;28 Madrid;Tasa de empleo de la población;2021T1;51,49
Mujeres;29 Málaga;Tasa de actividad;2023T4;53,75
Mujeres;29 Málaga;Tasa de actividad;2023T3;54,49
Mujeres;29 Málaga;Tasa de actividad;2023T2;54,08
Mujeres;29 Málaga;Tasa de actividad;2023T1;53,95
Mujeres;29 Málaga;Tasa de actividad;2022T4;53,69
Mujeres;29 Málaga;Tasa de actividad;2022T3;52,37
Mujeres;29 Málaga;Tasa de actividad;2022T2;52,12
Mujeres;29 Málaga;Tasa de actividad;2022T1;52,60
Mujeres;29 Málaga;Tasa de actividad;2021T4;54,26
Mujeres;29 Málaga;Tasa de actividad;2021T3;54,05
Mujeres;29 Málaga;Tasa de actividad;2021T2;52,32
Mujeres;29 Málaga;Tasa de actividad;2021T1;51,62
Mujeres;29 Málaga;Tasa de paro de la población;2023T4;18,97
Mujeres;29 Málaga;Tasa de paro de la población;2023T3;18,50
Mujeres;29 Málaga;Tasa de paro de la población;2023T2;19,80
Mujeres;29 Málaga;Tasa de paro de la población;2023T1;21,11
Mujeres;29 Málaga;Tasa de paro de la población;2022T4;21,38
Mujeres;29 Málaga;Tasa de paro de la población;2022T3;20,74
Mujeres;29 Málaga;Tasa de paro de la población;2022T2;20,94
Mujeres;29 Málaga;Tasa de paro de la población;2022T1;23,76
Mujeres;29 Málaga;Tasa de paro de la población;2021T4;23,27
Mujeres;29 Málaga;Tasa de paro de la población;2021T3;23,45
Mujeres;29 Málaga;Tasa de paro de la población;2021T2;21,87
Mujeres;29 Málaga;Tasa de paro de la población;2021T1;24,72
Mujeres;29 Málaga;Tasa de empleo de la población;2023T4;43,55
Mujeres;29 Málaga;Tasa de empleo de la población;2023T3;44,41
Mujeres;29 Málaga;Tasa de empleo de la población;2023T2;43,37
Mujeres;29 Málaga;Tasa de empleo de la población;2023T1;42,56
Mujeres;29 Málaga;Tasa de empleo de la población;2022T4;42,21
Mujeres;29 Málaga;Tasa de empleo de la población;2022T3;41,51
Mujeres;29 Málaga;Tasa de empleo de la población;2022T2;41,21
Mujeres;29 Málaga;Tasa de empleo de la población;2022T1;40,10
Mujeres;29 Málaga;Tasa de empleo de la población;2021T4;41,63
Mujeres;29 Málaga;Tasa de empleo de la población;2021T3;41,38
Mujeres;29 Málaga;Tasa de empleo de la población;2021T2;40,88
Mujeres;29 Málaga;Tasa de empleo de la población;2021T1;38,86
Mujeres;30 Murcia;Tasa de actividad;2023T4;52,92
Mujeres;30 Murcia;Tasa de actividad;2023T3;54,69
Mujeres;30 Murcia;Tasa de actividad;2023T2;53,29
Mujeres;30 Murcia;Tasa de actividad;2023T1;52,95
Mujeres;30 Murcia;Tasa de actividad;2022T4;53,07
Mujeres;30 Murcia;Tasa de actividad;2022T3;53,74
Mujeres;30 Murcia;Tasa de actividad;2022T2;54,37
Mujeres;30 Murcia;Tasa de actividad;2022T1;52,67
Mujeres;30 Murcia;Tasa de actividad;2021T4;52,85
Mujeres;30 Murcia;Tasa de actividad;2021T3;55,08
Mujeres;30 Murcia;Tasa de actividad;2021T2;52,54
Mujeres;30 Murcia;Tasa de actividad;2021T1;51,60
Mujeres;30 Murcia;Tasa de paro de la población;2023T4;13,34
Mujeres;30 Murcia;Tasa de paro de la población;2023T3;15,79
Mujeres;30 Murcia;Tasa de paro de la población;2023T2;13,52
Mujeres;30 Murcia;Tasa de paro de la población;2023T1;16,19
Mujeres;30 Murcia;Tasa de paro de la población;2022T4;15,35
Mujeres;30 Murcia;Tasa de paro de la población;2022T3;16,31
Mujeres;30 Murcia;Tasa de paro de la población;2022T2;14,21
Mujeres;30 Murcia;Tasa de paro de la población;2022T1;15,35
Mujeres;30 Murcia;Tasa de paro de la población;2021T4;15,84
Mujeres;30 Murcia;Tasa de paro de la población;2021T3;16,87
Mujeres;30 Murcia;Tasa de paro de la población;2021T2;15,60
Mujeres;30 Murcia;Tasa de paro de la población;2021T1;20,49
Mujeres;30 Murcia;Tasa de empleo de la población;2023T4;45,86
Mujeres;30 Murcia;Tasa de empleo de la población;2023T3;46,05
Mujeres;30 Murcia;Tasa de empleo de la población;2023T2;46,08
Mujeres;30 Murcia;Tasa de empleo de la población;2023T1;44,37
Mujeres;30 Murcia;Tasa de empleo de la población;2022T4;44,92
Mujeres;30 Murcia;Tasa de empleo de la población;2022T3;44,98
Mujeres;30 Murcia;Tasa de empleo de la población;2022T2;46,64
Mujeres;30 Murcia;Tasa de empleo de la población;2022T1;44,58
Mujeres;30 Murcia;Tasa de empleo de la población;2021T4;44,48
Mujeres;30 Murcia;Tasa de empleo de la población;2021T3;45,79
Mujeres;30 Murcia;Tasa de empleo de la población;2021T2;44,34
Mujeres;30 Murcia;Tasa de empleo de la población;2021T1;41,03
Mujeres;31 Navarra;Tasa de actividad;2023T4;55,16
Mujeres;31 Navarra;Tasa de actividad;2023T3;55,31
Mujeres;31 Navarra;Tasa de actividad;2023T2;54,81
Mujeres;31 Navarra;Tasa de actividad;2023T1;54,40
Mujeres;31 Navarra;Tasa de actividad;2022T4;54,70
Mujeres;31 Navarra;Tasa de actividad;2022T3;53,83
Mujeres;31 Navarra;Tasa de actividad;2022T2;54,28
Mujeres;31 Navarra;Tasa de actividad;2022T1;55,52
Mujeres;31 Navarra;Tasa de actividad;2021T4;54,59
Mujeres;31 Navarra;Tasa de actividad;2021T3;55,71
Mujeres;31 Navarra;Tasa de actividad;2021T2;55,03
Mujeres;31 Navarra;Tasa de actividad;2021T1;53,73
Mujeres;31 Navarra;Tasa de paro de la población;2023T4;11,01
Mujeres;31 Navarra;Tasa de paro de la población;2023T3;9,59
Mujeres;31 Navarra;Tasa de paro de la población;2023T2;9,71
Mujeres;31 Navarra;Tasa de paro de la población;2023T1;12,63
Mujeres;31 Navarra;Tasa de paro de la población;2022T4;10,58
Mujeres;31 Navarra;Tasa de paro de la población;2022T3;10,67
Mujeres;31 Navarra;Tasa de paro de la población;2022T2;9,93
Mujeres;31 Navarra;Tasa de paro de la población;2022T1;9,35
Mujeres;31 Navarra;Tasa de paro de la población;2021T4;8,39
Mujeres;31 Navarra;Tasa de paro de la población;2021T3;9,26
Mujeres;31 Navarra;Tasa de paro de la población;2021T2;9,84
Mujeres;31 Navarra;Tasa de paro de la población;2021T1;11,30
Mujeres;31 Navarra;Tasa de empleo de la población;2023T4;49,09
Mujeres;31 Navarra;Tasa de empleo de la población;2023T3;50,01
Mujeres;31 Navarra;Tasa de empleo de la población;2023T2;49,49
Mujeres;31 Navarra;Tasa de empleo de la población;2023T1;47,53
Mujeres;31 Navarra;Tasa de empleo de la población;2022T4;48,91
Mujeres;31 Navarra;Tasa de empleo de la población;2022T3;48,09
Mujeres;31 Navarra;Tasa de empleo de la población;2022T2;48,89
Mujeres;31 Navarra;Tasa de empleo de la población;2022T1;50,33
Mujeres;31 Navarra;Tasa de empleo de la población;2021T4;50,01
Mujeres;31 Navarra;Tasa de empleo de la población;2021T3;50,56
Mujeres;31 Navarra;Tasa de empleo de la población;2021T2;49,62
Mujeres;31 Navarra;Tasa de empleo de la población;2021T1;47,66
Mujeres;32 Ourense;Tasa de actividad;2023T4;46,93
Mujeres;32 Ourense;Tasa de actividad;2023T3;46,67
Mujeres;32 Ourense;Tasa de actividad;2023T2;47,16
Mujeres;32 Ourense;Tasa de actividad;2023T1;46,20
